  1  1 17  9.30 62.20  4.50       8.45     10.97     65.60     55.42      4.48      4.48
  1  1 18  9.60 58.27  4.30       8.48     10.29     65.48     57.96      4.48      4.48
  1  1 19  8.80 62.92  4.40       8.49      9.72     65.44     60.22      4.48      4.48
  1  1 20  8.10 64.49  4.30       8.49      9.16     65.44     62.52      4.48      4.48
  1  1 21  6.90 71.62  4.40       8.48      8.57     65.48     65.07      4.48      4.48
  1  1 22  6.40 70.78  4.20       8.46      7.97     65.56     67.81      4.48      4.48
  1  1 23  5.50 75.33  4.20       8.44      7.38     65.66     70.56      4.48      4.48
  1  1 24  5.60 74.81  4.20       8.41      6.87     65.79     73.08      4.48      4.48
  1  2  1  5.80 72.03  4.10       8.38      6.52     65.93     74.85      4.48      4.48
  1  2  2  5.50 73.55  4.10       8.34      6.26     66.09     76.22      4.48      4.48
  1  2  3  5.10 73.79  4.00       8.31      6.00     66.24     77.63      4.48      4.48
  1  2  4  5.60 73.04  4.10       8.28      5.80     66.39     78.68      4.48      4.48
  1  2  5  5.70 74.29  4.20       8.25      5.71     66.53     79.17      4.48      4.48
  1  2  6  6.00 71.04  4.10       8.22      5.69     66.67     79.30      4.48      4.48
  1  2  7  6.20 70.07  4.10       8.19      5.73     66.79     79.08      4.48      4.48
  1  2  8  6.40 70.78  4.20       8.17      5.84     66.90     78.45      4.48      4.48
  1  2  9  7.40 69.20  4.40       8.15      6.18     66.98     76.65      4.48      4.48
  1  2 10  8.80 67.18  4.70       8.13      6.93     67.04     72.77      4.48      4.48
  1  2 11 10.10 65.44  5.00       8.13      7.93     67.04     67.98      4.48      4.48
  1  2 12 10.10 65.44  5.00       8.15      8.81     66.98     64.02      4.48      4.48
  1  2 13 11.10 61.22  5.00       8.17      9.78     66.86     60.00      4.48      4.48
  1  2 14 10.70 64.12  5.10       8.21     10.56     66.68     56.94      4.48      4.48
  1  2 15 11.20 62.02  5.10       8.26     10.97     66.48     55.41      4.48      4.48
  1  2 16 11.00 62.85  5.10       8.30     11.20     66.28     54.56      4.48      4.48
  1  2 17 10.60 65.81  5.20       8.34     11.00     66.09     55.29      4.48      4.48
  1  2 18  9.40 69.95  5.10       8.38     10.47     65.94     57.26      4.48      4.48
  1  2 19  8.60 75.27  5.20       8.40      9.83     65.84     59.77      4.48      4.48
  1  2 20  7.40 81.68  5.20       8.41      9.17     65.81     62.51      4.48      4.48
  1  2 21  6.60 84.65  5.10       8.40      8.49     65.83     65.46      4.48      4.48
  1  2 22  6.00 86.51  5.00       8.39      7.85     65.90     68.36      4.48      4.48
  1  2 23  5.70 86.57  4.90       8.36      7.29     66.00     71.02      4.48      4.48
  1  2 24  5.40 88.40  4.90       8.34      6.81     66.12     73.37      4.48      4.48
  1  3  1  5.30 87.21  4.80       8.30      6.43     66.27     75.36      4.48      4.48
  1  3  2  5.10 88.44  4.80       8.27      6.10     66.42     77.05      4.48      4.48
  1  3  3  5.80 85.98  4.90       8.24      5.91     66.57     78.08      4.48      4.48
  1  3  4  7.20 79.65  5.00       8.20      5.97     66.72     77.74      4.48      4.48
  1  3  5  6.90 81.31  5.00       8.18      6.14     66.84     76.85      4.48      4.48
  1  3  6  6.50 81.92  4.90       8.15      6.19     66.94     76.60      4.48      4.48
  1  3  7  7.80 76.45  5.00       8.14      6.31     67.03     75.97      4.48      4.48
  1  3  8  7.80 79.48  5.20       8.12      6.55     67.09     74.70      4.48      4.48
  1  3  9  8.20 78.82  5.30       8.11      6.82     67.14     73.32      4.48      4.48
  1  3 10  8.80 78.51  5.50       8.11      7.18     67.16     71.54      4.48      4.48
  1  3 11  9.10 83.86  6.00       8.11      7.56     67.16     69.71      4.48      4.48
  1  3 12  9.00 85.82  6.10       8.11      7.88     67.13     68.20      4.48      4.48
  1  3 13  9.40 83.54  6.10       8.12      8.20     67.09     66.73      4.48      4.48
  1  3 14 10.40 80.66  6.30       8.14      8.61     67.03     64.92      4.48      4.48
  1  3 15 10.60 83.34  6.60       8.15      9.03     66.96     63.11      4.48      4.48
  1  3 16 11.40 80.20  6.70       8.17      9.42     66.87     61.46      4.48      4.48
  1  3 17 10.60 83.34  6.60       8.19      9.61     66.76     60.69      4.48      4.48
  1  3 18 10.30 85.02  6.60       8.22      9.47     66.66     61.23      4.48      4.48
  1  3 19  8.80 89.81  6.30       8.24      9.15     66.57     62.59      4.48      4.48
  1  3 20  8.30 89.99  6.10       8.25      8.70     66.53     64.49      4.48      4.48
  1  3 21  7.30 91.65  5.80       8.25      8.22     66.52     66.64      4.48      4.48
  1  3 22  6.60 92.87  5.60       8.24      7.69     66.55     69.09      4.48      4.48
  1  3 23  6.10 92.73  5.40       8.23      7.17     66.62     71.58      4.48      4.48
  1  3 24  5.70 93.58  5.30       8.21      6.69     66.71     73.97      4.48      4.48
  1  4  1  5.70 91.83  5.20       8.18      6.29     66.83     76.09      4.48      4.48
  1  4  2  5.80 94.67  5.40       8.15      5.99     66.96     77.66      4.48      4.48
  1  4  3  6.10 94.43  5.50       8.12      5.81     67.10     78.65      4.48      4.48
  1  4  4  5.80 96.41  5.50       8.09      5.67     67.23     79.40      4.48      4.48
  1  4  5  5.30 96.22  5.30       8.06      5.48     67.36     80.46      4.48      4.48
  1  4  6  5.50 93.12  5.20       8.04      5.29     67.49     81.50      4.48      4.48
  1  4  7  5.40 93.76  5.20       8.01      5.16     67.62     82.27      4.48      4.48
  1  4  8  5.60 96.00  5.40       7.98      5.12     67.74     82.52      4.48      4.48
  1  4  9  6.40 92.49  5.50       7.96      5.43     67.85     80.74      4.48      4.48
  1  4 10  8.70 83.31  5.80       7.94      6.39     67.93     75.56      4.48      4.48
  1  4 11 10.20 76.60  5.90       7.94      7.83     67.95     68.43      4.48      4.48
  1  4 12 11.40 63.59  5.30       7.96      9.44     67.86     61.38      4.48      4.48
  1  4 13 12.50 50.27  4.50       8.00     11.01     67.66     55.27      4.48      4.48
  1  4 14 12.80 50.38  4.60       8.06     12.15     67.38     51.25      4.48      4.48
  1  4 15 12.60 51.05  4.60       8.13     12.68     67.05     49.48      4.48      4.48
  1  4 16 11.40 54.06  4.50       8.20     12.60     66.72     49.73      4.48      4.48
  1  4 17 10.10 56.35  4.30       8.26     11.90     66.45     52.09      4.48      4.48
  1  4 18  9.20 59.86  4.30       8.31     10.89     66.26     55.68      4.48      4.48
  1  4 19  8.60 63.78  4.40       8.33      9.95     66.17     59.29      4.48      4.48
  1  4 20  8.10 65.98  4.40       8.33      9.17     66.16     62.49      4.48      4.48
  1  4 21  7.40 69.20  4.40       8.32      8.49     66.22     65.43      4.48      4.48
  1  4 22  7.10 65.86  4.10       8.29      7.89     66.31     68.17      4.48      4.48
  1  4 23  6.40 64.08  3.80       8.27      7.34     66.43     70.77      4.48      4.48
  1  4 24  5.30 67.34  3.70       8.24      6.75     66.57     73.68      4.48      4.48
  1  5  1  4.50 73.13  3.80       8.20      6.13     66.72     76.92      4.48      4.48
  1  5  2  4.10 71.27  3.60       8.16      5.54     66.90     80.10      4.48      4.48
  1  5  3  3.50 74.35  3.60       8.12      5.00     67.10     83.17      4.48      4.48
  1  5  4  3.40 76.94  3.70       8.07      4.52     67.31     86.00      4.48      4.48
  1  5  5  2.80 78.13  3.60       8.03      4.10     67.53     88.59      4.48      4.48
  1  5  6  3.00 74.90  3.50       7.98      3.74     67.76     90.87      4.48      4.48
  1  5  7  2.80 78.13  3.60       7.93      3.47     67.98     92.63      4.48      4.48
  1  5  8  3.40 76.94  3.70       7.88      3.39     68.20     93.18      4.48      4.48
  1  5  9  5.30 70.96  3.90       7.84      3.85     68.40     90.18      4.48      4.48
  1  5 10  7.90 62.35  4.10       7.81      4.96     68.55     83.44      4.48      4.48
  1  5 11  9.80 54.83  4.10       7.79      6.46     68.62     75.19      4.48      4.48
  1  5 12 10.10 49.83  3.80       7.80      8.01     68.56     67.61      4.48      4.48
  1  5 13 11.00 46.93  3.80       7.84      9.42     68.40     61.43      4.48      4.48
  1  5 14 10.80 48.80  3.90       7.89     10.55     68.16     56.97      4.48      4.48
  1  5 15 10.70 51.63  4.10       7.95     11.14     67.87     54.78      4.48      4.48
  1  5 16 10.30 55.60  4.30       8.02     11.12     67.58     54.84      4.48      4.48
  1  5 17  9.60 59.61  4.40       8.07     10.57     67.33     56.88      4.48      4.48
  1  5 18  8.90 62.49  4.40       8.11      9.83     67.16     59.80      4.48      4.48
  1  5 19  8.90 63.90  4.50       8.13      9.20     67.07     62.39      4.48      4.48
  1  5 20  8.70 63.34  4.40       8.13      8.73     67.05     64.38      4.48      4.48
  1  5 21  8.80 62.92  4.40       8.13      8.39     67.06     65.88      4.48      4.48
  1  5 22  8.40 69.02  4.70       8.12      8.13     67.10     67.07      4.48      4.48
  1  5 23  8.70 67.63  4.70       8.11      7.93     67.15     67.96      4.48      4.48
  1  5 24  8.40 67.56  4.60       8.10      7.79     67.20     68.61      4.48      4.48
  1  6  1  8.40 67.56  4.60       8.09      7.67     67.25     69.19      4.48      4.48
  1  6  2  8.30 68.02  4.60       8.08      7.57     67.31     69.64      4.48      4.48
  1  6  3  8.30 68.02  4.60       8.06      7.50     67.36     70.01      4.48      4.48
  1  6  4  8.20 68.49  4.60       8.05      7.43     67.41     70.32      4.48      4.48
  1  6  5  8.20 65.53  4.40       8.04      7.38     67.45     70.56      4.48      4.48
  1  6  6  8.20 65.53  4.40       8.03      7.35     67.50     70.72      4.48      4.48
  1  6  7  8.40 63.19  4.30       8.02      7.35     67.54     70.73      4.48      4.48
  1  6  8  8.60 63.78  4.40       8.02      7.42     67.58     70.37      4.48      4.48
  1  6  9  9.00 63.47  4.50       8.01      7.67     67.61     69.18      4.48      4.48
  1  6 10 10.60 59.53  4.70       8.01      8.38     67.61     65.92      4.48      4.48
  1  6 11 11.80 58.45  5.00       8.02      9.37     67.57     61.68      4.48      4.48
  1  6 12 11.60 61.58  5.20       8.04      9.98     67.47     59.17      4.48      4.48
  1  6 13 12.00 63.40  5.50       8.07     10.32     67.33     57.86      4.48      4.48
  1  6 14 12.50 63.56  5.70       8.10     10.69     67.17     56.42      4.48      4.48
  1  6 15 11.90 62.67  5.40       8.14     10.96     67.02     55.44      4.48      4.48
  1  6 16 12.10 59.58  5.20       8.17     11.08     66.86     55.01      4.48      4.48
  1  6 17 11.60 56.88  4.80       8.20     11.10     66.72     54.91      4.48      4.48
  1  6 18 10.80 58.74  4.70       8.23     10.88     66.59     55.73      4.48      4.48
  1  6 19  9.90 65.01  4.90       8.25     10.45     66.49     57.34      4.48      4.48
  1  6 20  9.00 67.67  4.80       8.27      9.95     66.44     59.30      4.48      4.48
  1  6 21  9.70 61.89  4.60       8.27      9.54     66.42     60.96      4.48      4.48
  1  6 22  9.70 61.89  4.60       8.27      9.30     66.43     61.96      4.48      4.48
  1  6 23 10.20 59.85  4.60       8.26      9.16     66.46     62.52      4.48      4.48
  1  6 24 10.50 53.59  4.20       8.26      9.13     66.49     62.65      4.48      4.48
  1  7  1 10.20 54.68  4.20       8.25      9.10     66.51     62.80      4.48      4.48
  1  7  2  9.30 60.83  4.40       8.25      8.94     66.53     63.49      4.48      4.48
  1  7  3  8.60 62.34  4.30       8.24      8.64     66.55     64.78      4.48      4.48
  1  7  4  8.20 56.65  3.80       8.23      8.29     66.59     66.35      4.48      4.48
  1  7  5  8.90 49.78  3.50       8.22      8.02     66.64     67.54      4.48      4.48
  1  7  6  8.50 52.60  3.60       8.21      7.85     66.70     68.34      4.48      4.48
  1  7  7  7.50 51.64  3.30       8.19      7.57     66.78     69.66      4.48      4.48
  1  7  8  7.00 45.38  2.80       8.17      7.24     66.85     71.24      4.48      4.48
  1  7  9  7.50 45.41  2.90       8.16      7.30     66.94     70.98      4.48      4.48
  1  7 10  8.40 50.03  3.40       8.14      7.92     67.01     68.04      4.48      4.48
  1  7 11  8.50 48.24  3.30       8.13      8.87     67.04     63.79      4.48      4.48
  1  7 12  8.10 49.57  3.30       8.14      9.76     66.99     60.05      4.48      4.48
  1  7 13  8.10 49.57  3.30       8.17     10.27     66.88     58.06      4.48      4.48
  1  7 14  8.60 47.92  3.30       8.20     10.54     66.74     57.00      4.48      4.48
  1  7 15  8.30 50.37  3.40       8.23     10.74     66.60     56.25      4.48      4.48
  1  7 16  7.70 52.47  3.40       8.26     10.46     66.46     57.31      4.48      4.48
  1  7 17  7.40 51.99  3.30       8.28      9.68     66.36     60.40      4.48      4.48
  1  7 18  7.40 51.99  3.30       8.29      8.86     66.33     63.83      4.48      4.48
  1  7 19  7.20 51.12  3.20       8.28      8.20     66.36     66.75      4.48      4.48
  1  7 20  6.90 53.81  3.30       8.27      7.68     66.43     69.16      4.48      4.48
  1  7 21  6.10 62.00  3.60       8.24      7.20     66.54     71.47      4.48      4.48
  1  7 22  5.80 61.55  3.50       8.22      6.74     66.67     73.76      4.48      4.48
  1  7 23  4.90 63.66  3.40       8.19      6.28     66.80     76.13      4.48      4.48
  1  7 24  4.10 67.33  3.40       8.15      5.77     66.95     78.87      4.48      4.48
  1  8  1  4.10 65.36  3.30       8.12      5.30     67.12     81.45      4.48      4.48
  1  8  2  4.70 62.67  3.30       8.08      5.02     67.30     83.08      4.48      4.48
  1  8  3  4.50 65.47  3.40       8.04      4.86     67.48     84.01      4.48      4.48
  1  8  4  4.50 63.55  3.30       8.00      4.73     67.65     84.78      4.48      4.48
  1  8  5  4.40 65.93  3.40       7.97      4.62     67.81     85.41      4.48      4.48
  1  8  6  4.30 64.45  3.30       7.93      4.52     67.96     86.02      4.48      4.48
  1  8  7  4.60 63.11  3.30       7.90      4.46     68.10     86.42      4.48      4.48
  1  8  8  4.70 64.56  3.40       7.87      4.49     68.24     86.20      4.48      4.48
  1  8  9  5.20 62.35  3.40       7.85      4.69     68.36     84.99      4.48      4.48
  1  8 10  6.20 61.57  3.60       7.83      5.25     68.45     81.74      4.48      4.48
  1  8 11  7.90 57.82  3.80       7.82      6.13     68.51     76.90      4.48      4.48
  1  8 12  8.10 58.53  3.90       7.82      7.03     68.49     72.31      4.48      4.48
  1  8 13  8.90 58.26  4.10       7.83      7.86     68.42     68.30      4.48      4.48
  1  8 14  9.30 55.33  4.00       7.86      8.75     68.30     64.30      4.48      4.48
  1  8 15  9.70 55.20  4.10       7.90      9.38     68.13     61.61      4.48      4.48
  1  8 16  9.50 54.59  4.00       7.94      9.49     67.95     61.18      4.48      4.48
  1  8 17  8.90 56.85  4.00       7.97      9.28     67.78     62.05      4.48      4.48
  1  8 18  8.50 59.86  4.10       8.00      8.91     67.65     63.62      4.48      4.48
  1  8 19  8.20 62.57  4.20       8.02      8.51     67.57     65.33      4.48      4.48
  1  8 20  7.40 67.64  4.30       8.02      8.12     67.54     67.12      4.48      4.48
  1  8 21  6.50 71.95  4.30       8.02      7.64     67.54     69.34      4.48      4.48
  1  8 22  6.10 72.26  4.20       8.02      7.14     67.58     71.75      4.48      4.48
  1  8 23  5.10 77.45  4.20       8.00      6.62     67.65     74.37      4.48      4.48
  1  8 24  4.90 76.69  4.10       7.98      6.09     67.75     77.12      4.48      4.48
  1  9  1  5.20 76.92  4.20       7.95      5.69     67.88     79.30      4.48      4.48
  1  9  2  5.20 76.92  4.20       7.92      5.40     68.02     80.88      4.48      4.48
  1  9  3  5.30 74.58  4.10       7.89      5.18     68.17     82.14      4.48      4.48
  1  9  4  5.40 74.06  4.10       7.86      5.01     68.31     83.11      4.48      4.48
  1  9  5  5.60 73.04  4.10       7.83      4.90     68.46     83.77      4.48      4.48
  1  9  6  5.30 72.77  4.00       7.80      4.79     68.59     84.44      4.48      4.48
  1  9  7  4.60 76.41  4.00       7.77      4.58     68.72     85.69      4.48      4.48
  1  9  8  5.20 73.28  4.00       7.74      4.48     68.85     86.26      4.48      4.48
  1  9  9  6.40 70.78  4.20       7.72      4.90     68.97     83.77      4.48      4.48
  1  9 10  9.00 62.07  4.40       7.70      6.05     69.06     77.34      4.48      4.48
  1  9 11 11.70 51.83  4.40       7.70      7.85     69.06     68.36      4.48      4.48
  1  9 12 12.50 50.27  4.50       7.72      9.80     68.94     59.90      4.48      4.48
  1  9 13 13.50 41.89  4.00       7.78     11.51     68.69     53.45      4.48      4.48
  1  9 14 13.40 47.40  4.50       7.85     12.77     68.34     49.18      4.48      4.48
  1  9 15 13.00 48.65  4.50       7.94     13.39     67.94     47.23      4.48      4.48
  1  9 16 12.80 52.55  4.80       8.02     13.38     67.55     47.28      4.48      4.48
  1  9 17 11.50 57.25  4.80       8.10     12.77     67.21     49.18      4.48      4.48
  1  9 18 10.90 60.81  4.90       8.15     11.85     66.97     52.26      4.48      4.48
  1  9 19  9.80 58.82  4.40       8.18     10.93     66.83     55.54      4.48      4.48
  1  9 20  8.80 68.59  4.80       8.19     10.06     66.77     58.88      4.48      4.48
  1  9 21  7.40 73.89  4.70       8.19      9.19     66.79     62.42      4.48      4.48
  1  9 22  6.90 74.85  4.60       8.17      8.35     66.86     66.07      4.48      4.48
  1  9 23  6.30 79.69  4.70       8.15      7.61     66.98     69.47      4.48      4.48
  1  9 24  5.30 83.60  4.60       8.11      6.91     67.13     72.89      4.48      4.48
  1 10  1  4.60 84.00  4.40       8.08      6.21     67.30     76.49      4.48      4.48
  1 10  2  4.70 81.53  4.30       8.03      5.62     67.50     79.68      4.48      4.48
  1 10  3  4.10 85.03  4.30       7.99      5.13     67.71     82.46      4.48      4.48
  1 10  4  3.70 89.48  4.40       7.94      4.65     67.94     85.22      4.48      4.48
  1 10  5  3.80 84.84  4.20       7.89      4.26     68.16     87.62      4.48      4.48
  1 10  6  3.50 86.66  4.20       7.84      3.93     68.39     89.65      4.48      4.48
  1 10  7  3.90 82.25  4.10       7.79      3.69     68.61     91.22      4.48      4.48
  1 10  8  4.80 77.22  4.10       7.75      3.71     68.83     91.07      4.48      4.48
  1 10  9  7.30 71.25  4.50       7.71      4.37     69.02     86.94      4.48      4.48
  1 10 10  9.90 65.01  4.90       7.68      5.83     69.14     78.53      4.48      4.48
  1 10 11 11.60 49.81  4.20       7.68      7.73     69.15     68.93      4.48      4.48
  1 10 12 12.80 47.12  4.30       7.71      9.63     69.03     60.58      4.48      4.48
  1 10 13 13.80 44.14  4.30       7.76     11.34     68.77     54.04      4.48      4.48
  1 10 14 13.70 45.45  4.40       7.83     12.65     68.42     49.57      4.48      4.48
  1 10 15 13.70 46.48  4.50       7.92     13.38     68.02     47.27      4.48      4.48
  1 10 16 13.20 52.26  4.90       8.01     13.48     67.62     46.97      4.48      4.48
  1 10 17 12.00 55.39  4.80       8.08     12.93     67.27     48.68      4.48      4.48
  1 10 18 11.30 62.81  5.20       8.14     12.05     67.01     51.57      4.48      4.48
  1 10 19 10.70 66.61  5.30       8.18     11.24     66.84     54.40      4.48      4.48
  1 10 20 10.30 64.57  5.00       8.19     10.56     66.77     56.92      4.48      4.48
  1 10 21  9.50 66.78  4.90       8.20      9.96     66.75     59.28      4.48      4.48
  1 10 22  9.00 70.47  5.00       8.19      9.38     66.77     61.61      4.48      4.48
  1 10 23  8.40 74.85  5.10       8.18      8.85     66.83     63.87      4.48      4.48
  1 10 24  6.80 83.49  5.10       8.16      8.25     66.90     66.53      4.48      4.48
  1 11  1  6.80 81.87  5.00       8.14      7.62     67.01     69.41      4.48      4.48
  1 11  2  6.40 82.48  4.90       8.11      7.12     67.14     71.87      4.48      4.48
  1 11  3  6.30 83.05  4.90       8.08      6.68     67.28     74.06      4.48      4.48
  1 11  4  5.70 81.31  4.60       8.05      6.27     67.44     76.17      4.48      4.48
  1 11  5  5.80 80.75  4.60       8.01      5.91     67.60     78.11      4.48      4.48
  1 11  6  5.90 76.73  4.40       7.97      5.65     67.77     79.52      4.48      4.48
  1 11  7  6.20 83.63  4.90       7.94      5.50     67.93     80.36      4.48      4.48
  1 11  8  6.10 84.21  4.90       7.91      5.49     68.09     80.43      4.48      4.48
  1 11  9  8.00 84.38  5.60       7.88      5.92     68.22     78.01      4.48      4.48
  1 11 10  9.90 74.22  5.60       7.86      7.06     68.31     72.15      4.48      4.48
  1 11 11 12.60 68.63  6.20       7.86      8.74     68.31     64.34      4.48      4.48
  1 11 12 13.50 58.50  5.60       7.88     10.61     68.19     56.74      4.48      4.48
  1 11 13 14.00 56.63  5.60       7.94     12.11     67.94     51.37      4.48      4.48
  1 11 14 13.30 63.46  6.00       8.01     12.79     67.62     49.11      4.48      4.48
  1 11 15 13.00 61.51  5.70       8.08     13.00     67.27     48.45      4.48      4.48
  1 11 16 12.10 68.65  6.00       8.15     12.91     66.96     48.75      4.48      4.48
  1 11 17 10.20 85.59  6.60       8.21     12.25     66.71     50.89      4.48      4.48
  1 11 18  9.80 87.92  6.60       8.25     11.44     66.53     53.70      4.48      4.48
  1 11 19 10.10 86.17  6.60       8.27     10.84     66.43     55.86      4.48      4.48
  1 11 20 10.00 86.75  6.60       8.28     10.46     66.40     57.30      4.48      4.48
  1 11 21  9.60 87.77  6.50       8.28     10.17     66.39     58.45      4.48      4.48
  1 11 22  9.30 88.20  6.40       8.27      9.89     66.40     59.52      4.48      4.48
  1 11 23  8.90 90.61  6.40       8.27      9.64     66.42     60.55      4.48      4.48
  1 11 24  9.00 90.00  6.40       8.27      9.42     66.44     61.47      4.48      4.48
  1 12  1  8.60 93.90  6.50       8.26      9.21     66.48     62.33      4.48      4.48
  1 12  2  8.60 92.47  6.40       8.25      8.99     66.51     63.24      4.48      4.48
  1 12  3  8.40 96.63  6.60       8.24      8.81     66.56     64.05      4.48      4.48
  1 12  4  8.10 92.70  6.20       8.23      8.61     66.60     64.91      4.48      4.48
  1 12  5  8.20 89.13  6.00       8.22      8.42     66.65     65.73      4.48      4.48
  1 12  6  7.80 90.08  5.90       8.21      8.25     66.71     66.51      4.48      4.48
  1 12  7  7.50 90.40  5.80       8.19      8.04     66.77     67.46      4.48      4.48
  1 12  8  8.00 90.35  6.00       8.18      7.95     66.83     67.87      4.48      4.48
  1 12  9  8.70 86.16  6.00       8.17      8.16     66.88     66.92      4.48      4.48
  1 12 10  9.90 78.15  5.90       8.16      8.64     66.92     64.78      4.48      4.48
  1 12 11 10.70 71.60  5.70       8.16      9.28     66.92     62.03      4.48      4.48
  1 12 12 10.60 77.08  6.10       8.17      9.97     66.87     59.22      4.48      4.48
